3544	Prostitution has to be legalised	Prostitution takes advantage of women, turning them into victims.	refutes
3545	Prostitution has to be legalised	Prostitution is responsible for preventing some incidence of sex crime.	supports
3546	Prostitution has to be legalised	Would lead to similar policy towards drugs	refutes
3547	Prostitution has to be legalised	We should declare the war on prostitution	refutes
3548	Prostitution has to be legalised	The law should not condone illicit behaviour	refutes
3549	Prostitution has to be legalised	Prevent Prostitution From Going Underground	supports
3550	Prostitution has to be legalised	If made illegal, prostitution will move to an underground black market.	supports
3551	Prostitution has to be legalised	It is best to have prostitution legal and regulated, as being made illegal won't stop it.	supports
3552	Prostitution has to be legalised	Many women who have nothing become prostitutes to survive	supports
3553	Prostitution has to be legalised	It would not solve the violence of prostitution.	refutes
3554	Prostitution has to be legalised	Proposal will exacerbate the HIV problem	refutes
3555	Prostitution has to be legalised	Legalizing prostitution would exacerbate the HIV problem.	refutes
3556	Prostitution has to be legalised	Prostitutes will be safer under legalisation	supports
3557	Prostitution has to be legalised	Prostitutes have some safety with this legalisation.	supports
3558	Prostitution has to be legalised	Legalisation Can Be A Part of a Wider Education Program	supports
3559	Prostitution has to be legalised	Prostitution Should Be Legalised to Protect and educate Sex Workers	supports
3560	Prostitution has to be legalised	Legalized prostitution would protect sex workers from abuse and educate them about STDs.	supports
3561	Prostitution has to be legalised	Detrimental to womens rights	refutes
3562	Prostitution has to be legalised	Legalizing prostitution opposes women's rights.	refutes
3563	Children should be banned from watching shows that contain violence and other adult contents	Any legislation would be impossible to enforce	refutes
3564	Children should be banned from watching shows that contain violence and other adult contents	Laws on this matter can not be enforced.	refutes
3565	Children should be banned from watching shows that contain violence and other adult contents	The government can not control these matters.	refutes
3566	Children should be banned from watching shows that contain violence and other adult contents	People would not follow new laws about restricting kid's tv	refutes
3567	Children should be banned from watching shows that contain violence and other adult contents	There is no one to enforce the new tv rules	refutes
3568	Children should be banned from watching shows that contain violence and other adult contents	Violent or sexual programming has no intrinsic worth beyond the entertainment it provides. Even if the harms are small, why should we accept them?	supports
3569	Children should be banned from watching shows that contain violence and other adult contents	banning wouldn't stop people viewing them	refutes
3570	Children should be banned from watching shows that contain violence and other adult contents	Banning would just encourage undergound use.	refutes
3571	Children should be banned from watching shows that contain violence and other adult contents	Illegal viewing would still occur with a ban.	refutes
3572	Children should be banned from watching shows that contain violence and other adult contents	People do not follow rules	refutes
3573	Children should be banned from watching shows that contain violence and other adult contents	People do not like being told what to do	refutes
